PSLAccountReference,BaseCcyOfTheAccount,SubAccountReference,FundManagerCode,FundManagerName,ISIN,Sedol,Sedol Description,CCYOfTheAsset,Exchange,ValueDate,Holding,Price,Cost,Value,AccruedInterest,QuarterUpValuation
ID-DBC6459B,GBP,#N/A,,SLS,GB00BN455J50,BN455J5,ID-1724B76C,GBP,ACXL,31/12/2025,4670,3.77,16822.1,17605.9,0,17594.2250000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BNKVP754,BNKVP75,ID-38D41F27,GBP,ACXL,31/12/2025,50000,0.658,35008,32900,0,32850.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE000AM09NE1,BNNJM08,ID-7705B107,GBP,ACXX,31/12/2025,425,121.92,46666,51816,0,38862.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE000S9YS762,BNZHB81,ID-CBF6DA1D,USD,ACXN,31/12/2025,70,428.36,24778.02,22256.93,0,16692.6963718200000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BP6MXD84,BP6MXD8,ID-CB76C226,GBP,ACXL,31/12/2025,1400,27.315,37796.86,38241,0,38237.5000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,JE00BSBJ5M88,BSBJ5M8,ID-BAF5B08B,GBP,ACXL,31/12/2025,5000,3.5,17832.5,17500,0,17475.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GG00BV54HY67,BV54HY6,ID-4BD90B8F,GBP,ACXL,31/12/2025,40000,0.79,30651.7,31600,0,31580.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,NL0015002MS2,BVZG4R4,ID-00165F6B,GBP,ACXL,31/12/2025,160,11.735,1433.81,1877.6,0,1877.2000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BVZK7T90,BVZK7T9,ID-ED44B591,GBP,ACXL,31/12/2025,711,48.56,26570.21,34526.16,0,34524.3825000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US02079K3059,BYVY8G0,ID-88562ED1,USD,ACXN,31/12/2025,300,313.85,44092.56,69887.84,0,52415.8860667500000000000000
ID-8B354987,GBP,#N/A,,SLS,,,ID-8C945870,GBP,,31/12/2025,0,0,51.05,51.05,0,0
ID-9CF6D98E,GBP,#N/A,,SLS,,,ID-F96E0E5D,GBP,,31/12/2025,0,0,3618.27,3618.27,0,0
ID-9CF6D98E,GBP,#N/A,,SLS,GB0000961622,0096162,ID-9741D645,GBP,ACXL,31/12/2025,2000,7.15,10721.85,14300,0,14295.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0001826634,0182663,ID-CB77A81D,GBP,ACXL,31/12/2025,275,53.55,12244.45,14726.25,0,14719.3750000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0002074580,0207458,ID-A695031F,GBP,ACXL,31/12/2025,600,26.15,13880.56,15690,0,15675.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0002374006,0237400,ID-7FE7CD9C,GBP,ACXL,31/12/2025,1000,16.025,22377.09,16025,0,16022.5000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0004052071,0405207,ID-A164E891,GBP,ACXL,31/12/2025,600,35.44,18858,21264,0,21258.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0007099541,0709954,ID-60D39A15,GBP,ACXL,31/12/2025,1725,11.525,17521.11,19880.63,0,19876.3125000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0007188757,0718875,ID-B043C7E0,GBP,ACXL,31/12/2025,525,60.26,26268.05,31636.5,0,31633.8750000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB0009895292,0989529,ID-CD033F22,GBP,ACXL,31/12/2025,130,137.5,11224,17875,0,17873.7000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US0231351067,2000019,ID-DDC274E8,USD,ACXN,31/12/2025,175,232.53,28495.61,30204.75,0,22653.5664355875000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US4592001014,2005973,ID-AB6FCA2C,USD,ACXN,31/12/2025,100,302.05,20831.42,22420.08,0,16815.0585592500000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US0311621009,2023607,ID-D498E15B,USD,ACXN,31/12/2025,100,328.69,21988.77,24397.47,0,18298.1016316500000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US1101221083,2126335,ID-4D8ABAE1,USD,ACXN,31/12/2025,675,54.21,22148.44,27160.73,0,20370.5485527375000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US3635761097,2359506,ID-3DC631B8,USD,ACXN,31/12/2025,100,261.83,22544.66,19434.69,0,14576.0198065500000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US4824801009,2480138,ID-92469FEA,USD,ACXN,31/12/2025,30,1243.65,22621.96,27693.49,0,20770.1184345750000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US5949181045,2588173,ID-A479D69E,USD,ACXN,31/12/2025,75,487.48,28888.2,27137.91,0,20353.4300938500000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US8835561023,2886907,ID-3C0B4A46,USD,ACXN,31/12/2025,35,583.45,13807.72,15157.58,0,11368.1876203875000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE0031442068,3144206,ID-90114126,GBP,ACXL,31/12/2025,1750,51.0375,67663.4636,89315.63,0,89313.4375000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,FR0000121972,4834108,ID-418CA4A9,EUR,ACXP,31/12/2025,125,235.95,27132.69,25738.5,0,19303.8768914062500000000000
ID-9CF6D98E,GBP,#N/A,,SLS,DE0007236101,5727973,ID-535D26B7,EUR,ACXF,31/12/2025,125,238.8,24911.21,26049.39,0,19537.0451437500000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B0WMWD03,B0WMWD0,ID-D68DB620,GBP,ACXL,31/12/2025,2800,4.446,13434.71,12448.8,0,12446.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B16NNR78,B16NNR7,ID-83BF74BA,GBP,ACXL,31/12/2025,22000,101.12247,22636.79,22246.94,59.08,2224529.3400000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B188SR50,B188SR5,ID-35342385,GBP,ACXL,31/12/2025,18000,1.25,22258.36,22500,0,22482.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B19NLV48,B19NLV4,ID-9B5BF070,GBP,ACXL,31/12/2025,600,34.09,21071.55,20454,0,20451.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GG00B1ZBD492,B28ZZX8,ID-B5A7E082,GBP,ACXL,31/12/2025,1490,16.32,22077,24316.8,0,24301.9000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B2B0DG97,B2B0DG9,ID-60659AAA,GBP,ACXL,31/12/2025,400,30.47,12680.16,12188,0,12186.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US92826C8394,B2PZN04,ID-4BBAD702,USD,ACXN,31/12/2025,110,353.62,28394.98,28872.72,0,21654.5443088700000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE00B579F325,B4PYKC6,ID-AE138680,GBP,ACXL,31/12/2025,125,312.165,37180.69,39020.63,0,39016.5625000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B4WFW713,B4WFW71,ID-B057C716,GBP,ACXL,31/12/2025,16000,1.895,30186.5,30320,0,30312.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE00B84WGD25,B84WGD2,ID-5BD653F4,GBP,ACXX,31/12/2025,12000,3.1353,36877.4,37623.6,0,28217.7000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,NL0010273215,B929F46,ID-6718B0EE,EUR,ACXA,31/12/2025,20,918.4,14430.03,16029.32,0,12021.9914640000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00B9XQT119,B9XQT11,ID-258B6ABF,GBP,ACXL,31/12/2025,17500,2.32,36935.38,40600,0,40556.2500000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE00BBP6LK66,BBP6LK6,ID-D67E11EE,GBP,ACXX,31/12/2025,175,173.6408,29377.9,30387.14,0,22790.3550000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BCZRNM23,BCZRNM2,ID-C92E34AF,GBP,ACXX,31/12/2025,14910,3.33388,32408,49708.17,0,49077.7634550000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BD6K4575,BD6K457,ID-2D5DF1ED,GBP,ACXL,31/12/2025,186,23.7,2987,4408.2,0,4407.2700000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BF50VS41,BF50VS4,ID-9BA91045,GBP,ACXL,31/12/2025,12000,2.715,33219.69,32580,0,32550.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BFLTL413,BFLTL41,ID-37B25E9A,GBP,ACXX,31/12/2025,32500,1.132,35525,36790,0,36318.7500000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BFZNLB60,BFZNLB6,ID-B16E2947,GBP,ACXL,31/12/2025,2830,4.452,14976.1,12599.16,0,12596.3300000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE00BH3ZHX28,BH3ZHX2,ID-D2E946B5,GBP,ACXX,31/12/2025,150,120.5417,17379.71,18081.26,0,13560.9412500000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,LU2321459435,BKPVTJ9,ID-844AEEE9,GBP,ACCC,31/12/2025,350,160.9577,56852.85,56335.2,0,42251.3962500000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BKZGVH64,BKZGVH6,ID-E1A5448E,GBP,ACXL,31/12/2025,3250,11.22,36187.36,36465,0,36432.5000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BLDYK618,BLDYK61,ID-AFFDFE7C,GBP,ACXL,31/12/2025,2730,11.835,28928,32309.55,0,32302.7250000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BM8B5H06,BM8B5H0,ID-1DA5854C,GBP,ACXL,31/12/2025,4000,5.46,21778.47,21840,0,21820.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE000AM09NE1,BNNJM08,ID-7705B107,GBP,ACXX,31/12/2025,425,121.92,50342.25,51816,0,38862.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,IE000S9YS762,BNZHB81,ID-CBF6DA1D,USD,ACXN,31/12/2025,65,428.36,22264.69,20667.15,0,15500.3609166900000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BP6MXD84,BP6MXD8,ID-CB76C226,GBP,ACXL,31/12/2025,610,27.315,12452,16662.15,0,16660.6250000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,LU1152097017,BP94VR1,ID-0E322BF6,GBP,ACXX,31/12/2025,325,113.85,37062.25,37001.25,0,27750.9375000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BPSNBF73,BPSNBF7,ID-870F251F,GBP,ACXL,31/12/2025,30000,99.45,29568.43,29835,227.47,2237625.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BQC82B83,BQC82B8,ID-821D6015,GBP,ACXL,31/12/2025,30000,100.84,30371.32,30252,541.41,2268900.0000000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BR3YV268,BR3YV26,ID-F8F2540A,GBP,ACXL,31/12/2025,19990,4.635,75156,92653.65,0,92603.6750000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,NL0015002MS2,BVZG4R4,ID-00165F6B,GBP,ACXL,31/12/2025,34,11.735,322.82,398.99,0,398.9050000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BVZK7T90,BVZK7T9,ID-ED44B591,GBP,ACXL,31/12/2025,151,48.56,5982.18,7332.56,0,7332.1825000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,GB00BYQ0JC66,BYQ0JC6,ID-7B81F439,GBP,ACXL,31/12/2025,1650,8.44,12329.65,13926,0,13921.8750000000000000000000
ID-9CF6D98E,GBP,#N/A,,SLS,US02079K3059,BYVY8G0,ID-88562ED1,USD,ACXN,31/12/2025,100,313.85,18251.23,23295.95,0,17471.9620222500000000000000
ID-59F48831,GBP,#N/A,,SLS,,,ID-473E2612,GBP,,31/12/2025,0,0,246.2,246.2,0,0
ID-8D24036F,GBP,#N/A,,SLS,,,ID-3BE12505,GBP,,31/12/2025,0,0,3858.89,3858.89,0,0
ID-8D24036F,GBP,#N/A,,SLS,GB00BPK6TV66,BPK6TV6,ID-DEFE8AC9,GBP,ACXX,31/12/2025,330000,1.1433,341189.54,377289,0,282966.7500000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,,,ID-D092CEC2,GBP,,31/12/2025,0,0,3627.27,3627.27,0,0
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB0005603997,0560399,ID-34C5515D,GBP,ACXL,31/12/2025,17650,2.62,40691,46243,0,46234.1750000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB0007366395,0736639,ID-D6ACFDBD,GBP,ACXL,31/12/2025,2000,22.75,33425,45500,0,45450.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB0031429219,3142921,ID-6130289F,GBP,ACXL,31/12/2025,3000,10.6,26336.3,31800,0,31770.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00B0CRWN59,B0CRWN5,ID-70892ADB,GBP,ACXL,31/12/2025,11825,3.4,30076,40205,0,40175.4375000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00B188SR50,B188SR5,ID-35342385,GBP,ACXL,31/12/2025,16500,1.25,17683.58,20625,0,20608.5000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,IE00B3L10356,B3L1035,ID-63920F97,GBP,ACCC,31/12/2025,265000,1,265000,265000,0,198750.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00B6832P16,B6832P1,ID-3AC0B654,GBP,ACXL,31/12/2025,8000,4.22,25668,33760,0,33720.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,IE00B84WGD25,B84WGD2,ID-5BD653F4,GBP,ACXX,31/12/2025,15000,3.1353,35967.95,47029.5,0,35272.1250000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BF4JDH58,BF4JDH5,ID-BB45D2B0,GBP,ACXL,31/12/2025,17100,2.585,24297,44203.5,0,44160.7500000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BFFK7H57,BFFK7H5,ID-DB53F2EE,GBP,ACXL,31/12/2025,15000,1.69,25397.51,25350,0,25312.5000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BFLTL413,BFLTL41,ID-37B25E9A,GBP,ACXX,31/12/2025,39557.604,1.132,42440.76,44779.21,0,44205.6224700000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GG00B1RMC548,BFNSMW1,ID-4EE769A3,GBP,ACXL,31/12/2025,2500,12.8,24077,32000,0,31875.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GG00BJ0CDD21,BJ0CDD2,ID-7B119A7D,USD,ACXL,31/12/2025,18186,1.5,17299,20248.21,0,20214.4671765330000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,LU2321459435,BKPVTJ9,ID-844AEEE9,GBP,ACCC,31/12/2025,400,160.9577,52291,64383.08,0,48287.3100000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BLDYK618,BLDYK61,ID-AFFDFE7C,GBP,ACXL,31/12/2025,12310,11.835,64477,145688.85,0,145658.0750000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BMZR7D19,BMZR7D1,ID-6FBAB8F2,GBP,ACXL,31/12/2025,11000,1.47,11000,16170,0,16115.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BN455J50,BN455J5,ID-1724B76C,GBP,ACXL,31/12/2025,10000,3.77,12874.2083,37700,0,37675.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BNG2M159,BNG2M15,ID-E346FE6F,GBP,ACXL,31/12/2025,6250,5.28,19253.0967,33000,0,32968.7500000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BP37WF17,BP37WF1,ID-E874F728,GBP,ACXL,31/12/2025,10000,3.775,32783.31,37750,0,37725.0000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GG00BPFJTF46,BS7JCJ8,ID-A0513261,GBP,ACXL,31/12/2025,750,47.94,11831.7425,35955,0,35947.5000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BTNQ8K38,BTNQ8K3,ID-0F58F403,GBP,ACXL,31/12/2025,15000,3.79,49081.24,56850,0,56812.5000000000000000000000
ID-818611AD,GBP,ID-5C0F029B,,SLS,GB00BZCNLL95,BZCNLL9,ID-CE47E5DA,GBP,ACXL,31/12/2025,17000,1.416,24106.4,24072,0,24055.0000000000000000000000
ID-99EF42D7,GBP,ID-5C0F029B,,SLS,,,ID-65813BB8,GBP,,31/12/2025,0,0,91.39,91.39,0,0
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,,,ID-4EEF07FF,GBP,,31/12/2025,0,0,6408.37,6408.37,0,0
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB0004893086,0489308,ID-E0D8D8D1,GBP,ACXL,31/12/2025,40000,100.87216,40911.07,40348.86,107.42,4034586.4000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB0005603997,0560399,ID-34C5515D,GBP,ACXL,31/12/2025,12000,2.62,29241.36,31440,0,31434.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB0007188757,0718875,ID-B043C7E0,GBP,ACXL,31/12/2025,600,60.26,30877.07,36156,0,36153.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,US0311621009,2023607,ID-D498E15B,USD,ACXN,31/12/2025,140,328.69,30819.16,34156.45,0,25617.3422843100000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,US0846707026,2073390,ID-C5B9C6A8,USD,ACXN,31/12/2025,80,503.71,29665.43,29910.85,0,22433.1419218800000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,US1101221083,2126335,ID-4D8ABAE1,USD,ACXN,31/12/2025,900,54.21,29451.64,36214.31,0,27160.7314036500000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,FR0000120578,5671735,ID-7A5EB887,EUR,ACXP,31/12/2025,400,83,29304.87,28972.86,0,21729.6448500000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,DE0007236101,5727973,ID-535D26B7,EUR,ACXF,31/12/2025,145,238.8,30355.88,30217.3,0,22662.9723667500000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,JP3890350006,6563024,ID-33F3AC5A,JPY,ACXJ,31/12/2025,1600,5041,31995.79,38289.9,0,28717.3671600000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00B188SR50,B188SR5,ID-35342385,GBP,ACXL,31/12/2025,25000,1.25,30814,31250,0,31225.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE00B3L10356,B3L1035,ID-63920F97,GBP,ACCC,31/12/2025,722618.5,1,722618.4102,722618.5,0,541963.8750000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00B4WFW713,B4WFW71,ID-B057C716,GBP,ACXL,31/12/2025,16000,1.895,29842.37,30320,0,30312.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE00B84WGD25,B84WGD2,ID-5BD653F4,GBP,ACXX,31/12/2025,11500,3.1353,35820.7,36055.95,0,27041.9625000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GG00BB0RDB98,BB0RDB9,ID-AD184B47,GBP,ACXL,31/12/2025,35000,0.687,29338.08,24045,0,24027.5000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE00BBP6LK66,BBP6LK6,ID-D67E11EE,GBP,ACXX,31/12/2025,200,173.6408,33182.62,34728.16,0,26046.1200000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BDGKMY29,BDGKMY2,ID-340B8205,USD,ACXL,31/12/2025,50000,0.92,34944.07,34144.13,0,34107.0216100000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BF50VS41,BF50VS4,ID-9BA91045,GBP,ACXL,31/12/2025,11000,2.715,30506.68,29865,0,29837.5000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BFLTL413,BFLTL41,ID-37B25E9A,GBP,ACXX,31/12/2025,35000,1.132,38255,39620,0,39112.5000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,LU2321459435,BKPVTJ9,ID-844AEEE9,GBP,ACCC,31/12/2025,225,160.9577,35773.48,36215.48,0,27161.6118750000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BNKVP754,BNKVP75,ID-38D41F27,GBP,ACXL,31/12/2025,44000,0.658,30458.71,28952,0,28908.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE000AM09NE1,BNNJM08,ID-7705B107,GBP,ACXX,31/12/2025,250,121.92,30265,30480,0,22860.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE000S9YS762,BNZHB81,ID-CBF6DA1D,USD,ACXN,31/12/2025,85,428.36,29331.58,27026.27,0,20269.7027372100000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,DK0062498333,BP6KMJ1,ID-CA165E06,DKK,ACXC,31/12/2025,790,325.25,28826.66,30026,0,22519.5084213750000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BP6MXD84,BP6MXD8,ID-CB76C226,GBP,ACXL,31/12/2025,1100,27.315,29679.93,30046.5,0,30043.7500000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BQC82B83,BQC82B8,ID-821D6015,GBP,ACXL,31/12/2025,40000,100.84,40700.2,40336,721.88,3025200.0000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GG00BV54HY67,BV54HY6,ID-4BD90B8F,GBP,ACXL,31/12/2025,45000,0.79,35106.4,35550,0,35527.5000000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,GB00BVZK7T90,BVZK7T9,ID-ED44B591,GBP,ACXL,31/12/2025,577,48.56,27798.88,28019.12,0,28017.6775000000000000000000
ID-A4DD98C5,GBP,ID-01E7B54F,,SLS,IE00BWY58M24,BWY58M2,ID-A2B7C401,GBP,ACXX,31/12/2025,200,176.02,34801,35204,0,26403.0000000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,,,ID-7B52C1EF,GBP,,31/12/2025,0,0,78571.79,78571.79,0,0
ID-04D8147D,GBP,ID-F97D0289,,SLS,,,ID-450E7A3D,USD,,31/12/2025,0,0,39957.3423,39957.34232,0,0
ID-04D8147D,GBP,ID-F97D0289,,SLS,GB0007188757,0718875,ID-B043C7E0,GBP,ACXL,31/12/2025,158,60.26,7567,9521.08,0,9520.2900000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,GB0007980591,0798059,ID-68FA903A,GBP,ACXL,31/12/2025,1019,4.3095,4977,4391.38,0,4391.1257500000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US6821513032,2659176,ID-427FC1E1,USD,ACOT,31/12/2025,52,25.32,3708,977.29,0,732.9706572240000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,GB00B0FVQX23,B0FVQX2,ID-50288429,GBP,ACXL,31/12/2025,2668,0.712,15418,1899.62,0,1896.9480000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,SG9999003735,B1RMWL0,ID-970472A0,GBP,ACXL,31/12/2025,294,9,4896,2646,0,2644.5300000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,IE00B4NCWG09,B425ZM7,ID-A057AD40,GBP,ACXL,31/12/2025,287,53.865,5185,15459.26,0,15455.6675000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US77313F1066,BDFKQ07,ID-45C5F314,USD,ACXN,31/12/2025,333,3.42,3813,845.33,0,634.0009134510000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,GB00BF33H870,BF33H87,ID-479E50B9,GBP,ACXL,31/12/2025,21490,0.1585,4895,3406.17,0,3400.7925000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US62914V1061,BFZX9H8,ID-A9D7498B,USD,ACXN,31/12/2025,590,5.5,4023,2408.65,0,1806.4845232500000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,GB00BH4HKS39,BH4HKS3,ID-793A520E,GBP,ACXL,31/12/2025,2550,0.9854,5073,2512.77,0,2512.5150000000000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US03969K1088,BKX9VD3,ID-AF2DF61C,USD,ACXN,31/12/2025,135,28.08,3374,2813.77,0,2110.3302097800000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US19260Q1076,BMC9P69,ID-2A74EE13,USD,ACXN,31/12/2025,76,231.6,14482,13065.03,0,9798.7728765600000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US34379V1035,BMXC0N9,ID-DB471AB1,USD,ACXN,31/12/2025,161,19.86,3724,2373.36,0,1780.0191074610000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US0138721065,BYNF418,ID-515B90C5,USD,ACXN,31/12/2025,345,54.38,15115,13925.68,0,10444.2640336350000000000000
ID-04D8147D,GBP,ID-F97D0289,,SLS,US81141R1005,BYWD7L4,ID-6820BB7E,USD,ACXN,31/12/2025,8,128.35,1959,762.16,0,571.6173523800000000000000
ID-44756806,GBP,ID-F97D0289,,SLS,,,ID-73F2D101,GBP,,31/12/2025,0,0,63.57,63.57,0,0
ID-44756806,GBP,ID-F97D0289,,SLS,,,ID-0B6B341A,USD,,31/12/2025,0,0,32.667,32.6670281,0,0
ID-34E99169,GBP,ID-1717228B,,SLS,,,ID-D961CC7E,GBP,,31/12/2025,0,0,20315.49,20315.49,0,0
ID-34E99169,GBP,ID-1717228B,,SLS,GB0002418548,0241854,ID-CD989F08,GBP,ACXL,31/12/2025,6000,1.67,9562.4,10020,0,10014.0000000000000000000000
ID-34E99169,GBP,ID-1717228B,,SLS,IE0002458671,0245867,ID-482B81A2,USD,ACXD,31/12/2025,70,237.63,12252.81,12346.89,0,9260.1677066850000000000000
ID-34E99169,GBP,ID-1717228B,,SLS,GB0007099541,0709954,ID-60D39A15,GBP,ACXL,31/12/2025,1750,11.525,12541.77,20168.75,0,20164.3750000000000000000000
ID-34E99169,GBP,ID-1717228B,,SLS,GB0007323586,0732358,ID-989166A2,GBP,ACXL,31/12/2025,500,35.15,16888.2,17575,0,17562.5000000000000000000000
ID-34E99169,GBP,ID-1717228B,,SLS,US0846707026,2073390,ID-C5B9C6A8,USD,ACXN,31/12/2025,35,503.71,12220.28,13086,0,9814.4995908225000000000000
ID-34E99169,GBP,ID-1717228B,,SLS,US1101221083,2126335,ID-4D8ABAE1,USD,ACXN,31/12/2025,300,54.21,12303.14,12071.44,0,9053.5771345500000000000000
